Header_line;17
location;Oslo Norway
year_of_construction;1979
floor_area;8631
number_of_users;400
building_category;Sch
energy_label;B
dhw_heat_source;EB
sh_heat_source;ASHP, EB
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;8138

;Electricity import;Electricity use;Weather variable;Weather variable;Weather variable;Weather variable;Weather variable
;Wh;Wh;C;W/m2;m/s;deg;%
;Electricity imported ;Electricity for electric boiler;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Relative Humidity
TimeStamp;ElImp;ElBoil;Tout;SolGlob;WindSpd;WindDir;RH
2017-10-13T08:00:00+0100;277600.0;163600.0;3.655938720703148;114.86222222222224;1.0187593;43.06232;0.7593695
2017-10-13T09:00:00+0100;275200.0;145200.0;5.031945800781273;206.58625;1.0970147;74.74865;0.7483833
2017-10-13T10:00:00+0100;255200.0;129200.0;6.249810791015648;270.475;0.83023;137.45378;0.78587455
2017-10-13T11:00:00+0100;232400.0;122400.0;7.555993652343773;248.2155555555556;1.0100754;154.13574;0.7263186
2017-10-13T12:00:00+0100;201600.0;91600.0;8.091943359375023;229.06479166666668;0.5127008;172.58115;0.70288086
2017-10-13T13:00:00+0100;138800.0;40800.0;8.653100585937523;87.3692361111111;0.7396506;161.04251;0.70122474
2017-10-13T14:00:00+0100;105600.0;23600.0;9.307366943359398;18.64611111111111;1.0677056;193.72542;0.74762684
2017-10-13T15:00:00+0100;102000.0;26000.0;9.317834472656273;4.185138888888889;2.222128;193.92923;0.7953872
2017-10-13T16:00:00+0100;98400.0;26400.0;9.379602050781273;0.4108333333333333;1.2997081;197.08624;0.91629726
2017-10-13T17:00:00+0100;95600.0;25600.0;9.399957275390648;0.0188888888888888;1.2032781;81.36809;0.94165766
2017-10-13T18:00:00+0100;91600.0;25600.0;9.524194335937525;0.0;1.2824293;93.64769;0.95230734
2017-10-13T19:00:00+0100;91600.0;23600.0;9.929223632812525;0.0;0.91798687;87.61449;0.96901596
2017-10-13T20:00:00+0100;62400.0;22400.0;11.023309326171898;0.0;0.8642628;210.01373;0.9727697
2017-10-13T21:00:00+0100;55600.0;23600.0;11.362451171875025;0.0;1.2133434;233.58551;0.98371893
2017-10-13T22:00:00+0100;48800.0;22800.0;11.518609619140648;0.0;1.0895782;258.53085;0.9900891
2017-10-13T23:00:00+0100;52000.0;24000.0;11.612084960937525;0.0;1.0334501;248.5708;0.99031806
2017-10-14T00:00:00+0100;48800.0;22800.0;11.657983398437525;0.0;0.99359643;252.97348;0.98468727
2017-10-14T01:00:00+0100;50800.0;22800.0;11.661004638671898;0.0;0.4901262;32.43278;0.98367983
2017-10-14T02:00:00+0100;52000.0;24000.0;11.631219482421898;0.0;1.1214023;45.88189;0.98253596
2017-10-14T03:00:00+0100;52800.0;24800.0;11.362176513671898;1.4112846693750372e-14;1.3374774;32.09173;0.9776533
2017-10-14T04:00:00+0100;55200.0;25200.0;11.094384765625025;1.4116794153393484e-14;0.8483224;12.896408;0.979103
2017-10-14T05:00:00+0100;66800.0;26800.0;10.693688964843773;-5.6459277839346657e-14;0.81140596;333.1561;0.9562383
2017-10-14T06:00:00+0100;60000.0;28000.0;9.702050781250025;0.0;0.8994392;4.301658;0.9439707
2017-10-14T07:00:00+0100;83200.0;25200.0;9.343194580078148;31.19111111111112;1.1479089;26.229193;0.88797086
2017-10-14T08:00:00+0100;87600.0;25600.0;9.314416503906273;114.30222222222224;1.92134;324.90533;0.8163536
2017-10-14T09:00:00+0100;82400.0;26400.0;9.917687988281273;201.7826736111111;1.6742239;307.4264;0.80676377
2017-10-14T10:00:00+0100;83600.0;23600.0;10.449884033203148;224.13725694444443;0.9481305;202.29013;0.8204433
2017-10-14T11:00:00+0100;79200.0;25200.0;11.089379882812525;190.6986805555556;1.1381378;203.16125;0.8518224
2017-10-14T12:00:00+0100;82400.0;22400.0;11.755914306640648;296.6440277777777;0.93976176;162.09758;0.86744726
2017-10-14T13:00:00+0100;80400.0;20400.0;12.737969970703148;270.3636111111111;1.9121933;250.7422;0.7212752
2017-10-14T14:00:00+0100;76400.0;20400.0;13.523309326171898;215.3748611111111;2.3470998;245.14868;0.7020333
2017-10-14T15:00:00+0100;77200.0;19200.0;14.079705810546898;135.97701388888888;2.638037;237.57915;0.7477021
2017-10-14T16:00:00+0100;82000.0;22000.0;13.954461669921898;43.63541666666666;2.9980931;220.24654;0.7618624
2017-10-14T17:00:00+0100;73600.0;23600.0;13.060296630859398;0.1836805555555555;2.6131425;216.68442;0.7681954
2017-10-14T18:00:00+0100;72400.0;24400.0;11.666986083984398;-0.0355555555555555;2.185506;220.93886;0.8085792
2017-10-14T19:00:00+0100;73200.0;25200.0;11.325250244140648;0.0;1.7873595;201.69327;0.82142013
2017-10-14T20:00:00+0100;53600.0;25600.0;11.328179931640648;0.0;2.0873988;209.68289;0.79004055
2017-10-14T21:00:00+0100;47600.0;25600.0;10.431359863281273;1.4114920652039428e-14;2.1188948;223.50853;0.7815338
2017-10-14T22:00:00+0100;55600.0;27600.0;10.128839111328148;1.4137888390861362e-14;2.6268432;223.63951;0.76110256
2017-10-14T23:00:00+0100;55200.0;27200.0;9.496240234375025;1.4136893816068468e-14;2.9145246;231.12495;0.7628267
2017-10-15T00:00:00+0100;52400.0;30400.0;9.038079833984398;1.4137703353690591e-14;2.8931453;240.92242;0.75254977
2017-10-15T01:00:00+0100;61200.0;33200.0;8.321801757812523;1.4144179654667572e-14;2.7007627;244.58868;0.7539078
2017-10-15T02:00:00+0100;57600.0;33600.0;7.671533203125023;1.4138751897658291e-14;2.1475983;260.47406;0.75284666
2017-10-15T03:00:00+0100;57600.0;31600.0;7.163140869140648;1.4118166512410034e-14;1.7079228;302.35004;0.7601094
2017-10-15T04:00:00+0100;56800.0;30800.0;6.637261962890648;1.4110522164292565e-14;1.4437778;6.822215;0.7432936
2017-10-15T05:00:00+0100;58400.0;30400.0;6.498254394531273;-5.645676441777701e-14;1.0199757;35.037224;0.741372
2017-10-15T06:00:00+0100;59600.0;31600.0;6.545373535156273;0.0;1.3028561;24.433794;0.7146085
2017-10-15T07:00:00+0100;79200.0;29200.0;6.821252441406273;3.431111111111111;1.2063427;53.667667;0.7263264
2017-10-15T08:00:00+0100;84000.0;30000.0;7.293908691406273;48.71111111111111;0.7852185;70.93346;0.76445925
2017-10-15T09:00:00+0100;85600.0;27600.0;8.015618896484398;31.306909722222223;0.5525008;190.72047;0.7927413
2017-10-15T10:00:00+0100;79600.0;25600.0;8.982202148437523;62.55815972222222;0.9840572;158.39435;0.80368215
2017-10-15T11:00:00+0100;87600.0;27600.0;9.555627441406273;83.0509375;0.99275833;176.56056;0.825586
2017-10-15T12:00:00+0100;85200.0;27200.0;9.741510009765648;51.130572916666665;1.3891636;133.31204;0.9157418
2017-10-15T13:00:00+0100;81200.0;25200.0;10.089929199218773;18.56644097222222;1.2825642;152.7436;0.90693694
2017-10-15T14:00:00+0100;88400.0;26400.0;10.260461425781273;5.824027777777777;1.5009724;210.85222;0.8799286
2017-10-15T15:00:00+0100;83600.0;25600.0;10.202874755859398;4.372737630208333;0.89425975;287.78232;0.91214
2017-10-15T16:00:00+0100;81600.0;23600.0;10.388513183593773;2.4825846354166665;1.2846879;293.02902;0.9514166
2017-10-15T17:00:00+0100;89600.0;23600.0;11.064660644531273;0.0052473958333333;2.3117104;223.66364;0.9932111
2017-10-15T18:00:00+0100;88800.0;22800.0;12.227655029296898;0.0;2.2866185;232.99402;0.97174954
2017-10-15T19:00:00+0100;88800.0;20800.0;12.833001708984398;0.0;3.3622928;200.28401;0.9430707
2017-10-15T20:00:00+0100;59200.0;23200.0;12.779046630859398;0.0;3.584503;203.4008;0.9386609
2017-10-15T21:00:00+0100;50400.0;24400.0;12.411065673828148;1.4113953061833941e-14;2.7956;204.89635;0.95221835
2017-10-15T22:00:00+0100;46800.0;22800.0;12.325677490234398;1.4110352546886024e-14;2.6103585;194.50716;0.9436504
2017-10-15T23:00:00+0100;48800.0;22800.0;12.500909423828148;1.4118135672881572e-14;2.7878876;187.24284;0.9411633
2017-10-16T00:00:00+0100;50000.0;22000.0;12.789300537109398;1.4112723335636524e-14;2.5737493;190.32233;0.9449323
2017-10-16T01:00:00+0100;48400.0;22400.0;13.038720703125025;1.4111366396384203e-14;2.8123212;206.41818;0.943635
2017-10-16T02:00:00+0100;50800.0;22800.0;12.888146972656273;1.4116979190564255e-14;3.3617396;214.50432;0.93646264
2017-10-16T03:00:00+0100;62000.0;34000.0;12.507440185546898;1.4115996180594532e-14;3.6017392;220.1623;0.92305857
2017-10-16T04:00:00+0100;62400.0;32400.0;11.908349609375025;1.4110028731837174e-14;2.3014684;272.75836;0.9236844
2017-10-16T05:00:00+0100;86800.0;42800.0;11.254174804687525;-5.6455808392394697e-14;2.125623;269.85864;0.9092268
2017-10-16T06:00:00+0100;123200.0;57200.0;10.475549316406273;0.0;1.9326012;309.60898;0.8655868
2017-10-16T07:00:00+0100;208000.0;104000.0;9.846704101562525;29.475555555555555;1.8036957;329.07996;0.81125826
2017-10-16T08:00:00+0100;208800.0;98800.0;9.594201660156273;120.32;1.251133;311.0908;0.75917995
2017-10-16T09:00:00+0100;202800.0;84800.0;10.578454589843773;212.5111805555556;1.6376963;285.27417;0.7771544
2017-10-16T10:00:00+0100;192400.0;64400.00000000001;12.264398193359398;283.73006944444444;2.4080677;282.9726;0.7544567
2017-10-16T11:00:00+0100;194000.0;62000.0;13.145227050781273;323.09006944444445;2.58068;297.07715;0.690606
2017-10-16T12:00:00+0100;147600.0;37600.0;14.154931640625025;324.4009027777778;2.228736;302.3396;0.65380114
2017-10-16T13:00:00+0100;121200.0;21200.0;15.068780517578148;287.8858333333333;2.0571125;306.1239;0.6291121
2017-10-16T14:00:00+0100;98400.0;10400.0;16.114007568359398;217.50222222222223;1.970144;301.75677;0.624641
2017-10-16T15:00:00+0100;84800.0;14800.0;15.455590820312525;71.26805555555555;1.725786;280.05603;0.6281047
2017-10-16T16:00:00+0100;86400.0;16400.0;14.869958496093773;28.00381944444445;1.5601959;253.80724;0.6901928
2017-10-16T17:00:00+0100;77600.0;17600.0;14.181359863281273;-0.0059722222222222;1.6858966;295.78848;0.7015607
2017-10-16T18:00:00+0100;92400.0;18400.0;13.229302978515648;0.0;2.059672;313.40875;0.6867527
2017-10-16T19:00:00+0100;84400.0;18400.0;12.582543945312525;0.0;1.3932526;324.99487;0.6852344
2017-10-16T20:00:00+0100;69200.0;19200.0;11.893121337890648;0.0;0.92039955;178.07697;0.6967168
2017-10-16T21:00:00+0100;64000.0;22000.0;11.264276123046898;1.4109107400924375e-14;1.0404342;246.99634;0.7606356
2017-10-16T22:00:00+0100;58400.0;24400.0;10.572503662109398;1.4116844267627232e-14;0.96620554;197.6383;0.7822808
2017-10-16T23:00:00+0100;50000.0;26000.0;10.110894775390648;1.4116828847863003e-14;0.65394115;255.24506;0.90410715
2017-10-17T00:00:00+0100;54800.0;24800.0;9.990472412109398;1.4116609116222712e-14;1.009202;42.3294;0.8944254
2017-10-17T01:00:00+0100;54000.0;26000.0;9.593896484375025;1.4115745609425782e-14;1.2265303;73.805534;0.89924675
2017-10-17T02:00:00+0100;55200.0;27200.0;9.341119384765648;1.411315508903499e-14;1.3774283;103.427444;0.9024508
2017-10-17T03:00:00+0100;62000.0;36000.0;8.809686279296898;1.4118232046408015e-14;1.9007988;52.00206;0.90066636
2017-10-17T04:00:00+0100;61600.0;33600.0;8.562005615234398;1.4111212198741895e-14;2.3918352;44.93083;0.90223044
2017-10-17T05:00:00+0100;87600.0;43600.0;8.510430908203148;-5.64551067931222e-14;2.7429242;49.578102;0.91214865
2017-10-17T06:00:00+0100;117200.0;63200.0;8.557794189453148;0.0;2.7859678;47.700615;0.92170066
2017-10-17T07:00:00+0100;210400.0;112400.0;8.626916503906273;1.8044444444444443;2.1154099;52.72655;0.94155186
2017-10-17T08:00:00+0100;225200.0;109200.0;8.865716552734398;9.52;0.6181327;81.24094;0.96595824
2017-10-17T09:00:00+0100;228000.0;108000.0;9.073297119140648;6.960838758680556;1.761114;240.92688;0.9702847
2017-10-17T10:00:00+0100;223200.0;103200.0;9.217706298828148;49.94490885416667;0.6667049;256.4901;0.9831249
2017-10-17T11:00:00+0100;210800.0;94800.0;9.628045654296898;214.65682291666667;0.8071307;256.73773;0.96644604
2017-10-17T12:00:00+0100;179600.0;71600.0;10.409906005859398;90.9053125;1.0987256;234.99982;0.9384682
2017-10-17T13:00:00+0100;112400.0;28400.0;11.450006103515648;12.772326388888889;1.4142075;209.75931;0.929801
2017-10-17T14:00:00+0100;89600.0;17600.0;12.649835205078148;7.214548611111111;3.9443822;202.2738;0.8998023
2017-10-17T15:00:00+0100;88800.0;18800.0;13.108239746093773;10.667816840277778;3.9560895;207.16104;0.9069587
2017-10-17T16:00:00+0100;94000.0;20000.0;12.502313232421898;29.62336805555556;4.4235163;208.44872;0.91022426
2017-10-17T17:00:00+0100;88000.0;20000.0;12.051782226562525;0.0075651041666666;3.6216426;222.69328;0.9116591
2017-10-17T18:00:00+0100;86400.0;20400.0;12.012414550781273;0.0;2.7587218;232.52597;0.91279674
2017-10-17T19:00:00+0100;88400.0;20400.0;11.971551513671898;0.0;2.1068866;236.19902;0.915605
2017-10-17T20:00:00+0100;76800.0;20800.0;11.613000488281273;0.0;1.8413641;226.63464;0.94033945
2017-10-17T21:00:00+0100;63600.0;21600.0;11.336206054687525;1.4114423364642984e-14;1.1228483;232.16272;0.9473725
2017-10-17T22:00:00+0100;48000.0;22000.0;11.161279296875025;1.4111455060028532e-14;0.5016226;245.12599;0.9553376
2017-10-17T23:00:00+0100;55600.0;25600.0;10.949334716796898;1.4128944927607436e-14;1.6132765;325.64456;0.89884084
2017-10-18T00:00:00+0100;56400.0;28400.0;9.878839111328148;1.4106370392773392e-14;2.6686058;21.606236;0.85045516
2017-10-18T01:00:00+0100;50000.0;28000.0;8.924554443359398;1.4111058001099588e-14;1.8059747;5.664778;0.847953
2017-10-18T02:00:00+0100;58000.0;30000.0;7.831201171875023;1.4156885540393836e-14;1.5714006;338.93698;0.77663344
2017-10-18T03:00:00+0100;64800.0;38800.0;7.072412109375023;1.4116524307519444e-14;1.3828347;320.7347;0.78546774
2017-10-18T04:00:00+0100;66000.0;38000.0;6.357141113281273;1.4118127962999458e-14;1.3623812;330.63196;0.7860027
2017-10-18T05:00:00+0100;88400.0;56400.0;5.310205078125023;-5.6463044116760055e-14;1.3820002;334.30328;0.777198
2017-10-18T06:00:00+0100;148400.0;90400.0;4.650720214843773;0.0;0.9972671;327.64902;0.75066286
2017-10-18T07:00:00+0100;274800.0;178800.0;4.013726806640648;23.74222222222222;0.6262773;264.20087;0.78797036
2017-10-18T08:00:00+0100;274400.0;154400.0;3.8231140136718977;110.78222222222222;0.94637823;290.33334;0.7598481
2017-10-18T09:00:00+0100;239600.0;127600.0;5.039178466796898;204.1352083333333;0.5140169;319.5211;0.73569334
2017-10-18T10:00:00+0100;216400.0;108400.0;6.572778320312523;274.3797916666667;0.55187964;216.97003;0.71205807
2017-10-18T11:00:00+0100;220400.0;102400.0;8.103601074218773;311.84472222222223;0.98915976;162.81189;0.70514625
2017-10-18T12:00:00+0100;180800.0;76800.0;9.421411132812525;317.88666666666666;1.1489239;125.95087;0.68770504
2017-10-18T13:00:00+0100;114000.0;36000.0;10.387017822265648;281.2211111111111;1.001035;129.11406;0.67308724
2017-10-18T14:00:00+0100;99200.0;23200.0;11.674188232421898;202.25944444444443;0.92372125;148.01144;0.66812813
2017-10-18T15:00:00+0100;96800.0;22800.0;11.248773193359398;122.01222222222222;0.8218938;132.93346;0.66313845
2017-10-18T16:00:00+0100;102800.0;26800.0;10.326867675781273;29.729305555555555;0.5995735;136.62639;0.69516665
2017-10-18T17:00:00+0100;97600.0;25600.0;9.147393798828148;-0.0036111111111111;0.64108455;294.18427;0.73381704
2017-10-18T18:00:00+0100;100400.0;28400.0;7.394891357421898;0.0;1.8620634;339.46558;0.7223267
2017-10-18T19:00:00+0100;98000.0;28000.0;6.069055175781273;0.0;2.0948498;351.88474;0.75050944
2017-10-18T20:00:00+0100;78400.0;28400.0;5.192468261718773;0.0;1.5970914;344.12802;0.73717356
2017-10-18T21:00:00+0100;70000.0;30000.0;4.415551757812523;1.4112846693750372e-14;1.0817767;353.9116;0.7243718
2017-10-18T22:00:00+0100;63600.0;31600.0;3.527764892578148;1.4116794153393484e-14;1.1165828;310.4215;0.7576814
2017-10-18T23:00:00+0100;66400.0;32400.0;2.9817749023437727;1.4108841409991396e-14;1.6236674;348.7708;0.76824015
2017-10-19T00:00:00+0100;63600.0;31600.0;2.6494995117187727;1.4116794153393484e-14;1.3395865;343.6307;0.7600163
2017-10-19T01:00:00+0100;62800.0;32800.0;2.4345336914062727;1.4148373830538376e-14;1.4740486;334.85617;0.76956826
2017-10-19T02:00:00+0100;66400.0;34400.0;2.178643798828148;1.4148373830538376e-14;1.662711;336.85422;0.79596543
2017-10-19T03:00:00+0100;71600.0;43600.0;1.9269958496093973;1.4112846693750372e-14;1.464752;333.92188;0.7858341
2017-10-19T04:00:00+0100;73600.0;41600.0;1.7255187988281475;1.4116794153393484e-14;1.4364969;304.77026;0.7852232
2017-10-19T05:00:00+0100;109600.0;63600.0;1.4243103027343975;-5.6459277839346657e-14;1.4532766;315.66968;0.811376
2017-10-19T06:00:00+0100;159600.0;103600.0;1.3238769531250227;0.0;1.5765083;329.83893;0.82658845
2017-10-19T07:00:00+0100;300000.0;196000.0;1.3377319335937727;22.302222222222223;1.5537019;329.00253;0.8095441
2017-10-19T08:00:00+0100;296000.0;182000.0;1.4636474609375227;110.10666666666668;1.3811295;342.22522;0.787206
2017-10-19T09:00:00+0100;264400.0;154400.0;2.4437194824218977;199.3034722222222;0.5507833;256.31317;0.76816285
2017-10-19T10:00:00+0100;252800.0;136800.0;4.212548828125023;263.1499305555556;0.39238042;181.45682;0.736775
2017-10-19T11:00:00+0100;230000.0;118000.0;5.499475097656273;288.51666666666665;0.72567856;201.38112;0.7021076
2017-10-19T12:00:00+0100;188800.0;88800.0;6.802575683593773;257.34680555555553;0.39093924;132.84401;0.68205756
2017-10-19T13:00:00+0100;119200.0;39200.0;7.931024169921898;247.36159722222223;1.3055416;99.08723;0.61882454
2017-10-19T14:00:00+0100;104000.0;24000.0;8.734185791015648;147.88361111111112;1.8768983;94.87814;0.62001514
2017-10-19T15:00:00+0100;93200.0;25200.0;8.517114257812523;91.25777777777778;2.05297;82.09876;0.6539355
2017-10-19T16:00:00+0100;98800.0;28800.0;8.324853515625023;18.17326388888889;1.6023222;74.029526;0.69792616
2017-10-19T17:00:00+0100;100800.0;28800.0;7.166345214843773;-0.0057638888888888;1.3388153;38.155502;0.74712056
2017-10-19T18:00:00+0100;92400.0;28400.0;6.468469238281273;0.0;1.4584746;27.538185;0.7677352
2017-10-19T19:00:00+0100;98400.0;28400.0;5.776879882812523;0.0;1.2110658;29.698687;0.7902423
2017-10-19T20:00:00+0100;80000.0;28000.0;5.950769042968773;0.0;1.2326252;35.315483;0.8031969
2017-10-19T21:00:00+0100;72800.0;26800.0;6.240655517578148;1.4116562856930021e-14;1.4950918;30.175795;0.8222247
2017-10-19T22:00:00+0100;55600.0;27600.0;6.559350585937523;1.4109739611257844e-14;1.7880247;25.80594;0.8502245
2017-10-19T23:00:00+0100;57200.0;27200.0;6.612512207031273;1.4119847266711202e-14;1.8483367;22.294165;0.8329058
2017-10-20T00:00:00+0100;57600.0;29600.0;6.640161132812523;1.4109330987505726e-14;1.8615918;42.492878;0.8274583
2017-10-20T01:00:00+0100;56000.0;28000.0;6.488793945312523;1.41272795930705e-14;1.982856;46.28545;0.8311508
2017-10-20T02:00:00+0100;54800.0;28800.0;6.401452636718773;1.4098783868771787e-14;1.8664631;51.547764;0.83495015
2017-10-20T03:00:00+0100;70400.0;38400.0;6.340478515625023;1.4114785729102408e-14;2.1734817;50.781815;0.86075336
2017-10-20T04:00:00+0100;63200.0;35200.0;6.525750732421898;1.4118513457105232e-14;2.2385259;51.919853;0.8486388
2017-10-20T05:00:00+0100;99200.0;51200.0;6.489373779296898;-5.646180282573946e-14;2.1424341;47.138893;0.8655612
2017-10-20T06:00:00+0100;135600.0;77600.0;6.436883544921898;0.0;1.8390698;53.391907;0.8732065
2017-10-20T07:00:00+0100;238400.0;140400.0;6.510278320312523;4.293333333333333;2.095894;52.405655;0.85855776
2017-10-20T08:00:00+0100;250400.0;136400.0;6.667687988281273;20.11555555555556;2.288829;48.61316;0.85340065
2017-10-20T09:00:00+0100;255600.0;129600.0;6.711297607421898;47.68;2.7207577;50.957798;0.84820557
2017-10-20T10:00:00+0100;249600.0;125600.0;7.115319824218773;124.6399826388889;2.7385676;53.66647;0.82605696
2017-10-20T11:00:00+0100;238800.0;122800.0;7.644494628906273;102.42529513888888;3.1253123;59.811054;0.81113344
2017-10-20T12:00:00+0100;197600.0;95600.0;7.851861572265648;30.35100694444445;3.7854252;60.08426;0.8130559
2017-10-20T13:00:00+0100;136400.0;44400.0;7.997857666015648;31.041527777777777;3.9864926;57.47029;0.83460104
2017-10-20T14:00:00+0100;101200.0;25200.0;7.883660888671898;13.061805555555557;3.9018178;58.66485;0.86047995
2017-10-20T15:00:00+0100;103200.0;29200.0;7.917230224609398;11.97808159722222;3.6060042;52.945076;0.8766239
2017-10-20T16:00:00+0100;103200.0;31200.0;7.686578369140648;1.5655034722222223;3.732142;51.945374;0.82442385
2017-10-20T17:00:00+0100;97200.0;29200.0;7.717889404296898;0.0052517361111111;4.096114;49.725094;0.8258126
2017-10-20T18:00:00+0100;95200.0;27200.0;7.816308593750023;0.0;4.3970895;50.451756;0.82785654
2017-10-20T19:00:00+0100;80000.0;26000.0;7.925988769531273;0.0;4.4005556;51.986336;0.84898967
2017-10-20T20:00:00+0100;70000.0;28000.0;7.973413085937523;0.0;4.071131;53.81715;0.8747925
2017-10-20T21:00:00+0100;54000.0;28000.0;7.928979492187523;1.4112846693750372e-14;3.5432725;52.18979;0.90437895
2017-10-20T22:00:00+0100;61200.0;29200.0;7.736993408203148;1.4116794153393484e-14;3.9459777;57.52574;0.85754985
2017-10-20T23:00:00+0100;56400.0;28400.0;7.558923339843773;1.4108841409991396e-14;4.0167313;56.81709;0.88535166
2017-10-21T00:00:00+0100;61200.0;29200.0;7.408563232421898;1.4116794153393484e-14;3.6303992;55.75669;0.90056473
2017-10-21T01:00:00+0100;54400.0;28400.0;7.389276123046898;1.4116794153393484e-14;4.0173283;56.2475;0.8949643
2017-10-21T02:00:00+0100;60400.0;30400.0;7.334313964843773;1.4116794153393484e-14;4.0890293;52.686905;0.8841614
2017-10-21T03:00:00+0100;60000.0;28000.0;7.291375732421898;1.4112846693750372e-14;4.0507812;50.874725;0.8743954
2017-10-21T04:00:00+0100;54800.0;28800.0;7.256616210937523;1.4116794153393484e-14;3.572679;48.27889;0.8556876
2017-10-21T05:00:00+0100;72400.0;28400.0;7.238946533203148;-5.6459277839346657e-14;3.7640448;51.96501;0.8508506
2017-10-21T06:00:00+0100;57600.0;29600.0;7.208001708984398;0.0;3.8142776;52.91443;0.8470359
2017-10-21T07:00:00+0100;74000.0;30000.0;7.127770996093773;2.3377777777777777;3.9777448;52.98902;0.83751404
2017-10-21T08:00:00+0100;85600.0;29600.0;7.050469970703148;13.85777777777778;4.063222;54.028034;0.8318837
